rank,id,player,team,pos,gp,pass_yds,pass_td,pass_int,rush_yds,rush_td,rec,rec_yds,rec_td,def_sck,def_int,fum_forced,fum_recovered,fpts_ppr_per_gp,fpts_ppr
1751,24166,McClendon Curtis,SEA,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1752,24167,Asim Richards,DAL,OL,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1753,24169,Jake Andrews,NE,C,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1754,17743,Chris Reed,MIN,OL,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1755,17443,David Andrews,NE,C,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1756,24175,Max Duggan,LAC,QB,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1757,24462,Atonio Mafi,NE,OL,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1758,24069,Alex Akingbulu,WAS,OT,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1759,24093,Blake Freeland,IND,OT,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1760,24094,Brandon Joseph,DET,S,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1761,16832,Hroniss Grasu,LV,C,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1762,16818,Rob Havenstein,LAR,OL,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1763,19875,Connor Williams,MIA,OL,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1764,16810,Mitch Morse,BUF,C,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1765,24464,Xazavian Valladay,NYJ,RB,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1766,24468,Keenan Isaac,TB,CB,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1767,24471,Ryan Miller,TB,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1768,16790,Phillip Dorsett,DEN,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1769,16789,Laken Tomlinson,NYJ,G,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1770,24342,Mitchell Tinsley,WAS,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1771,16785,D.J. Humphries,ARI,OL,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1772,24475,Chandler Zavala,CAR,G,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1773,24477,Colby Sorsdal,DET,OL,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1774,24481,Zaire Barnes,NYJ,LB,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1775,16780,Cameron Erving,NO,OT,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1776,24358,Charlie Thomas III,CLE,LB,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1777,24373,Kenny McIntosh,SEA,RB,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1778,16760,Charley Hughlett,CLE,LS,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1779,16531,Jake Matthews,ATL,OT,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1780,24491,Ethan Evans,LAR,P,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1781,24409,Connor Galvin,DET,OL,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1782,24410,Mekhi Garner,PHI,CB,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1783,24310,Jordan Mims,NO,RB,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1784,24520,Benny Sapp III,GB,S,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1785,24563,Jaylon Thomas,NYG,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1786,24732,Henry Pearson,GB,FB,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1787,16481,Corey Linsley,LAC,C,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1788,16458,Cornelius Lucas,WAS,OT,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1789,24571,Cephus Johnson III,TB,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1790,18112,Wes Schweitzer,NYJ,OL,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1791,18106,Anthony Brown,NYJ,CB,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1792,19941,Brian Allen,LAR,OL,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1793,19908,Alex Cappa,CIN,G,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1794,19956,Michael Dickson,SEA,P,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1795,18576,Andrew Adams,BAL,SS,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1796,18599,George Fant,HOU,OT,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1797,19906,Chukwuma Okorafor,PIT,OL,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1798,19479,Elijah Wilkinson,ARI,OL,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1799,19486,Storm Norton,ATL,OL,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1800,19898,Mason Cole,PIT,OL,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1801,19897,Tre'Quan Smith,DEN,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1802,19895,Joe Noteboom,LAR,OL,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1803,19894,Geron Christian,CLE,OT,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1804,17987,Cody Whitehair,CHI,G,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1805,17566,Jesse Davis,SF,OT,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1806,19831,Quenton Nelson,IND,G,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1807,17527,Rick Lovato,PHI,LS,17,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
1808,19833,Mike McGlinchey,DEN,OT,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1809,17490,Kendall Lamm,MIA,OT,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1810,19855,James Daniels,PIT,OL,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1811,19848,Isaiah Wynn,MIA,OL,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1812,20001,Dane Cruikshank,TEN,DB,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1813,20008,Bradley Bozeman,CAR,C,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1814,17141,Damiere Byrd,ATL,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1815,18922,Ryan Ramczyk,NO,OT,12,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1816,16926,Joe Cardona,NE,LS,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1817,19845,Frank Ragnow,DET,C,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1818,19104,Conor McDermott,NE,OT,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1819,19840,Kolton Miller,LV,OT,13,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1820,19377,Cameron Tom,LAC,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1821,20169,Taylor Stallworth,TEN,DT,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1822,18910,Cam Robinson,JAX,OL,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1823,16925,Bradley Pinion,ATL,P,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1824,20191,Godwin Igwebuike,PIT,RB,12,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1825,16895,Mark Glowinski,NYG,G,13,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1826,16894,Max Garcia,NO,G,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1827,16892,Shaq Mason,HOU,G,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1828,19857,Braden Smith,IND,OT,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1829,16889,Jon Feliciano,SF,OL,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1830,19860,Will Hernandez,ARI,OL,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1831,20482,Austin Schlottmann,MIN,C,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1832,19826,Scott Daly,DET,LS,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1833,20498,Ben Niemann,DEN,LB,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1834,19814,Orlando Brown Jr.,CIN,OT,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1835,19749,Christian Kuntz,PIT,LS,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1836,19672,Michael Dunn,CLE,G,12,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1837,19548,Corey Clement,ARI,RB,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1838,20770,Zach Gentry,LV,TE,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1839,19496,Dylan Cole,CHI,LB,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1840,19458,Joe Jones,TEN,LB,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1841,19263,Aviante Collins,CHI,OT,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1842,19249,Matt Haack,CLE,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1843,19036,Jermaine Eluemunor,LV,G,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1844,20792,N'Keal Harry,MIN,WR,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1845,20796,Phil Haynes,SEA,G,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1846,20803,Trysten Hill,NE,DT,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1847,19022,David Sharpe,CAR,OT,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1848,19001,Sean Harlow,NYG,OL,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1849,20810,Travis Homer,CHI,RB,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1850,14988,David Quessenberry,MIN,OT,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1851,14959,Chris Hubbard,TEN,OL,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1852,21027,Ryan Bates,BUF,G,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1853,21036,Kris Boyd,HOU,CB,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1854,21038,Garrett Bradbury,MIN,C,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1855,18969,Ethan Pocic,CLE,C,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1856,18968,Dan Feeney,CHI,C,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1857,18933,Teez Tabor,SEA,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1858,21065,Michael Deiter,HOU,G,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1859,20533,Coleman Shelton,LAR,OL,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1860,21330,Chandler Brewer,JAX,OT,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1861,18851,Taybor Pepper,SF,LS,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1862,21362,John Leglue,ATL,OT,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1863,21386,Mitchell Fraboni,DEN,LS,17,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
1864,21406,Quinn Bailey,DEN,OT,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1865,18825,Zach Triner,TB,LS,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1866,13388,Jake McQuaide,DET,LS,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1867,18416,Justin Murray,TEN,OT,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1868,18381,Luke Rhodes,IND,LS,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1869,18355,Reid Ferguson,BUF,LS,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1870,18137,Ted Karras,CIN,C,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1871,20245,Chris Board,NE,LB,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1872,20249,Trent Sieg,DAL,LS,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1873,20252,Ike Boettger,IND,G,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1874,16436,Charles Leno Jr.,WAS,OT,13,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1875,21449,Luke Gifford,TEN,LB,11,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1876,21463,D'Angelo Ross,HOU,CB,13,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1877,20746,Chuma Edoga,DAL,G,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1878,20747,David Edwards,BUF,G,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1879,16419,Morgan Moses,BAL,OT,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1880,21484,Matt Orzech,GB,LS,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1881,21750,Marquez Callaway,NO,WR,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1882,16264,Tyler Shatley,JAX,OL,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1883,16221,Jonotthan Harrison,MIA,C,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1884,16199,James Ferentz,NE,OL,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1885,21765,JaMycal Hasty,NE,RB,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1886,16198,Matt Feiler,TB,G,13,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1887,16173,Justin McCray,CAR,G,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1888,20813,Tytus Howard,HOU,OT,7,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
1889,16846,Tyler Kroft,MIA,TE,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1890,16774,Andrus Peat,NO,G,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1891,20820,Andy Isabella,BUF,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1892,16766,Brandon Scherff,JAX,OL,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1893,21794,Albert Okwuegbunam Jr.,PHI,TE,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1894,16303,Daniel Sorensen,NO,S,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1895,21796,Noah Togiai,PHI,TE,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1896,15131,David Bakhtiari,GB,OT,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1897,15125,Sam Martin,BUF,P,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1898,15112,Tress Way,WAS,P,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1899,20512,Corey Bojorquez,CLE,P,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1900,20891,Sam Mustipher,BAL,C,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1901,15094,Justin Pugh,NYG,OL,12,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1902,20895,Yosh Nijman,GB,OT,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1903,14857,Lane Johnson,PHI,OT,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1904,14222,Riley Reiff,NE,OT,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1905,13913,Kelvin Beachum,ARI,OL,11,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1906,21808,Dalton Keene,HOU,TE,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1907,13882,Kevin Zeitler,BAL,G,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1908,20760,Cody Ford,CIN,G,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1909,20761,Hjalte Froholdt,ARI,OL,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1910,13129,Tyron Smith,DAL,OT,13,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1911,13063,Taiwan Jones,NYG,RB,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1912,12707,Jason Kelce,PHI,C,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1913,20857,Chris Lindstrom,ATL,G,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1914,11120,Jon Weeks,HOU,LS,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1915,20886,Stanley Morgan Jr.,CIN,WR,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1916,9162,JJ Jansen,CAR,LS,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1917,8920,Jason Peters,SEA,OT,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1918,20799,Nate Herbig,PIT,G,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1919,7651,Matthew Slater,NE,WR,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1920,3617,Duane Brown,NYJ,OT,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1921,2593,Aaron Rodgers,NYJ,QB,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1922,18498,J.P. Holtz,NO,TE,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1923,23988,Chris Glaser,NYJ,OL,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1924,24875,Dylan Drummond,DET,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1925,21203,Matthew Wright,CAR,K,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1926,21206,Patrick Mekari,BAL,OL,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1927,24871,Natrone Brooks,ATL,CB,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1928,24856,Anthony Kendall,TEN,CB,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1929,24854,Steven Gilmore,DET,CB,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1930,21943,Robert Hunt,MIA,OL,11,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1931,21944,Jonah Jackson,DET,G,12,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1932,15734,Patrick Scales,CHI,LS,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1933,24839,Raiqwon O'Neal,SEA,OT,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1934,15917,James Winchester,KC,LS,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1935,15974,Jordan Matthews,CAR,TE,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1936,16021,Tyler Larsen,WAS,C,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1937,16029,Billy Turner,NYJ,OT,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1938,16039,Cam Fleming,DEN,OT,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1939,24807,Corey Luciano,SF,OL,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1940,20768,Myles Gaskin,MIN,RB,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1941,24770,Nick Whiteside II,WAS,CB,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1942,24754,Kaleb Hayes,NYG,CB,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1943,20936,Max Scharping,CIN,G,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1944,21012,Lester Cotton,MIA,G,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1945,24749,Shedrick Jackson,CIN,WR,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1946,20944,Cameron Smith,NYJ,ILB,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1947,21516,AJ Cole,LV,P,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1948,20611,Jeremy Reaves,WAS,S,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1949,24728,Patrick O'Connell,SEA,LB,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1950,24718,Brady Russell,SEA,TE,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1951,20987,Jonah Williams,CIN,OT,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1952,24706,Owen Wright,BAL,RB,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1953,24699,Lou Hedley,NO,P,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1954,20995,Chase Winovich,MIA,DE,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1955,20996,Mitch Wishnowsky,SF,P,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1956,21017,Jake Bailey,MIA,P,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1957,24647,Chris Stoll,SEA,LS,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1958,24646,Ty Okada,SEA,SS,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1959,21026,Jackson Barton,ARI,OL,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1960,20914,Ben Powers,DEN,G,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1961,20923,Sheldrick Redwine,DAL,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1962,20926,Dalton Risner,MIN,G,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1963,24632,Brevin Allen,LAC,OLB,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1964,24629,Terrell Bynum,LAC,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1965,20939,David Sills,DEN,WR,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1966,24537,Liam Anderson,IND,LB,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1967,24534,Thomas Rush,TEN,OLB,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1968,20869,Erik McCoy,NO,C,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1969,20870,Kaleb McGary,ATL,OT,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1970,20871,Connor McGovern,BUF,G,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1971,24499,Spencer Anderson,PIT,OL,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1972,22008,Saahdiq Charles,WAS,G,11,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1973,24483,Christian Braswell,JAX,CB,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1974,21057,Dennis Daley,ARI,OL,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1975,24444,Travis Vokolek,ARI,TE,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1976,24441,Ricky Stromberg,WAS,C,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1977,17003,Trent Brown,NE,OL,11,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1978,21129,Nick Allegretti,KC,G,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1979,24438,Chris Smith II,LV,S,12,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1980,24437,Juice Scruggs,HOU,G,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1981,24435,Brad Robbins,CIN,P,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1982,21136,Quinton Bell,MIA,OLB,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1983,24429,Anfernee Orji,NO,LB,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1984,24428,John Ojukwu,TEN,OL,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1985,21278,Stephen Carlson,CHI,TE,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1986,24425,Caleb Murphy,TEN,OLB,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1987,21158,Matt Sokol,NE,TE,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1988,21364,Jacob Bobenmoyer,LV,LS,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1989,21376,Jack Fox,DET,P,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1990,21379,Darius Harris,KC,LB,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1991,24416,Anthony Johnson,GB,DB,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1992,24401,Brenton Cox Jr.,GB,LB,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1993,24396,Lance Boykin,SEA,CB,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1994,24393,Micah Baskerville,CHI,LB,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1995,24392,Bryce Baringer,NE,P,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1996,24377,Jordan McFadden,LAC,OL,12,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1997,24376,Jaelyn Duncan,TEN,OL,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1998,22010,Trystan Colon,ARI,OL,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1999,22012,Ben Bartch,SF,OL,13,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2000,22015,Hakeem Adeniji,MIN,OT,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2001,24370,Viliami Fehoko Jr.,DAL,DE,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2002,22018,Lucas Niang,KC,OT,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
